E [keV], sigma [10^22 cm^-2]
 7.775    0.0184939
 7.785    0.0184294
 7.795    0.0183656
 7.805    0.0183010
 7.815    0.0182378
 7.825    0.0181738
 7.835    0.0181118
 7.845    0.0180491
 7.855    0.0179863
 7.865    0.0179236
 7.875    0.0178627
 7.885    0.0178007
 7.895    0.0177391
 7.905    0.0176789
 7.915    0.0176180
 7.925    0.0175571
 7.935    0.0174980
 7.945    0.0174370
 7.955    0.0173785
 7.965    0.0173181
 7.975    0.0172596
 7.985    0.0172012
 7.995    0.0171420
 8.005    0.0170841
 8.015    0.0170269
 8.025    0.0169684
 8.035    0.0169116
 8.045    0.0168549
 8.055    0.0167982
 8.065    0.0167420
 8.075    0.0166853
 8.085    0.0166292
 8.095    0.0165731
 8.105    0.0165182
 8.115    0.0164620
 8.125    0.0164083
 8.135    0.0163528
 8.145    0.0162985
 8.155    0.0162442
 8.165    0.0161909
 8.175    0.0161367
 8.185    0.0160829
 8.195    0.0160292
 8.205    0.0159772
 8.215    0.0159242
 8.225    0.0158722
 8.235    0.0158196
 8.245    0.0157683
 8.255    0.0157158
 8.265    0.0156644
 8.275    0.0156132
 8.285    0.0155617
 8.295    0.0155115
 8.305    0.0154615
 8.315    0.0154107
 8.325    0.0153593
 8.335    0.0156937
 8.345    0.0156854
 8.355    0.0156328
 8.365    0.0155809
 8.375    0.0155296
 8.385    0.0154781
 8.395    0.0154274
 8.405    0.0153767
 8.415    0.0153259
 8.425    0.0152758
 8.435    0.0152257
 8.445    0.0151761
 8.455    0.0151253
 8.465    0.0150770
 8.475    0.0150280
 8.485    0.0149792
 8.495    0.0149307
 8.505    0.0148811
 8.515    0.0148334
 8.525    0.0147858
 8.535    0.0147375
 8.545    0.0146902
 8.555    0.0146424
 8.565    0.0145941
 8.575    0.0145481
 8.585    0.0145015
 8.595    0.0144539
 8.605    0.0144085
 8.615    0.0143620
 8.625    0.0143171
 8.635    0.0142700
 8.645    0.0142252
 8.655    0.0141787
 8.665    0.0141338
 8.675    0.0140892
 8.685    0.0140438
 8.695    0.0139996
 8.705    0.0139548
 8.715    0.0139112
 8.725    0.0138677
 8.735    0.0138235
 8.745    0.0137806
 8.755    0.0137370
 8.765    0.0136928
 8.775    0.0136505
 8.785    0.0136074
 8.795    0.0135645
 8.805    0.0135221
 8.815    0.0134798
 8.825    0.0134386
 8.835    0.0133963
 8.845    0.0133544
 8.855    0.0133126
 8.865    0.0132713
 8.875    0.0132303
 8.885    0.0131896
 8.895    0.0131485
 8.905    0.0131085
 8.915    0.0130673
 8.925    0.0130274
 8.935    0.0129862
 8.945    0.0129461
 8.955    0.0129067
 8.965    0.0128680
 8.975    0.0128279
 8.985    0.0127886
 8.995    0.0127493
 9.005    0.0127098
 9.015    0.0126716
 9.025    0.0126328
 9.035    0.0125946
 9.045    0.0125564
 9.055    0.0125182
 9.065    0.0124801
 9.075    0.0124424
 9.085    0.0124043
 9.095    0.0123667
 9.105    0.0123291
 9.115    0.0122921
 9.125    0.0122550
 9.135    0.0122175
 9.145    0.0121817
 9.155    0.0121452
 9.165    0.0121088
 9.175    0.0120725
 9.185    0.0120360
 9.195    0.0120003
 9.205    0.0119639
 9.215    0.0119286
 9.225    0.0118935
 9.235    0.0118576
 9.245    0.0118236
 9.255    0.0117872
 9.265    0.0117525
 9.275    0.0117174
 9.285    0.0116828
 9.295    0.0116481
 9.305    0.0116148
 9.315    0.0115790
 9.325    0.0115461
 9.335    0.0115122
 9.345    0.0114781
 9.355    0.0114441
 9.365    0.0114100
 9.375    0.0113779
 9.385    0.0113438
